21.5032402437567,8.72167359288745,0.0324155177803088
22.1157973449036,8.71623409929137,0.00914194769017211
22.7287511679011,8.6966861090228,-0.0132576998273777
23.340433738625,8.66193333204009,-0.0347956598783052
23.9508624962154,8.61505446530228,-0.054830372742228
24.5626315824095,8.56036405090572,-0.0739548436994341
25.1763520970227,8.49775963989534,-0.092862050144159
25.789220909747,8.41991743102278,-0.11068571002395
26.4041732310499,8.32888523552328,-0.126447894752442
27.0191852057346,8.22513184541163,-0.141282255898916
27.6322654282129,8.12053169524942,-0.155871469392628
28.2467390643589,8.01183575903409,-0.168794689736518
28.862280746496,7.89681207779497,-0.179979131626113
29.4769622393752,7.77147654539399,-0.190385880541752
30.0967513730353,7.63324212251742,-0.200234539735423
30.7196854805727,7.49255328280245,-0.209708729902704
31.3431640110901,7.3491022643166,-0.219003765847841
31.9656281735947,7.20688129535095,-0.228391669401902
32.5846695898576,7.05420200674956,-0.237185626656818
33.2034139688835,6.8961728997403,-0.245059735756638
33.8266379245747,6.73170409622299,-0.253500628704955
34.4547395517324,6.5657392135706,-0.262256368622211
35.0823504162812,6.39471899242757,-0.270413202535363
35.7064151017492,6.21399510404759,-0.278401672721152
36.3282074704513,6.02800876496063,-0.286303695321328
36.9519552593987,5.84010028492006,-0.293866637232994
37.5790896484314,5.65457116443348,-0.30112158999926
38.2068698278587,5.46127612845505,-0.308233465795969
38.8336863368615,5.26092394883499,-0.314909108556402
39.4583548105223,5.05275828380875,-0.321139813439
40.0818330672506,4.84206407612536,-0.327600897255236
40.705805362522,4.62781581333026,-0.3346507735721
41.3314869088559,4.41081695665195,-0.341214265481808
41.9563855205728,4.18871027158599,-0.3472374641837
42.5800302266513,3.96125737317825,-0.353569367723374
43.2020794144976,3.72638708444048,-0.359829898222413
43.8233731440528,3.48769018834317,-0.365563173385776
44.4439496071662,3.24403043509423,-0.371643279908895
45.0644359100551,2.99838783792617,-0.377638586354718
45.6837342752908,2.75111695877943,-0.382948687206799
46.3026931792099,2.50143850193316,-0.388134281951562
46.9179135389742,2.24358008466722,-0.3938098128467
47.532991550469,1.98205371514199,-0.398938785712577
48.1505063192351,1.72051504341196,-0.403545264065319
48.7696886520107,1.45950751979581,-0.408189911720898
49.3876928986174,1.19317090086964,-0.412677142369226
50.003281082349,0.921985355930492,-0.416784735892772
50.6169149327481,0.649097115770766,-0.421109443557878
51.2303848837789,0.374839853157219,-0.425898300393946
51.8443398492229,0.0955350316463413,-0.430228415729673
52.4586920660163,-0.187650178492051,-0.434141656158624
53.0719479986138,-0.472258485440945,-0.438550265907044
53.6847797701712,-0.759549099675199,-0.442986395455586
54.2980537705227,-1.05016384716101,-0.446956551328057
54.9104368695956,-1.34372549529816,-0.451010446253239
55.5222393352579,-1.64013281090095,-0.455573697533904
56.1336415906165,-1.93989917663569,-0.46003412118438
56.7448471644946,-2.24146258277897,-0.464543461972865
57.3540230212436,-2.54585490788882,-0.469627116579076
57.9624105826774,-2.8558841419833,-0.474641988847683
58.5706336251655,-3.17245544786776,-0.479525201473273
59.1796183483407,-3.49188040609253,-0.484786814664288
59.7876899469293,-3.81163392040792,-0.490196947112218
60.3944550710665,-4.13331736212674,-0.495460041164314
60.9982952456189,-4.4615468068302,-0.501189903950636
61.5991509428294,-4.79614297606677,-0.50697572708619
62.2011399083032,-5.1339413909613,-0.512672779047501
62.8037883590383,-5.47530790009906,-0.518650971169496
63.4071002234027,-5.82092833505957,-0.524835325574497
64.0088817281889,-6.17101767176723,-0.530660265290942
64.6103627862437,-6.52566744913991,-0.536366261810365
65.2105565878171,-6.88824101835211,-0.542261494096482
65.8102253615485,-7.25654862920094,-0.548030537120946
66.4109106605264,-7.62186164025549,-0.553501632648882
67.0080776831627,-7.98928684291791,-0.559824647191674
67.6025544576058,-8.36303095403305,-0.566068132604184
68.1937779431883,-8.74443414453693,-0.571914285319715
68.7862694979013,-9.13054252564733,-0.578528270965545
69.3796280948394,-9.52049736134255,-0.585247803195341
69.9740880655482,-9.91263852520182,-0.591416832325937
70.5645118100849,-10.3105891890224,-0.597663831460596
71.1539303976455,-10.7136756165538,-0.603820357559983
71.7421315753161,-11.1212307416602,-0.609228355827363
72.3296176939089,-11.530062514294,-0.614474726991275
